9780199797271,Exploring Philosophy: An Introductory Anthology,Steven M. Cahn,4,2011,Oxford University Press
9780321707024,"Biology of Humans: Concepts, Applications, and Issues",Judith Goodenough,4,2011,Benjamin-Cummings Publishing Company
9780757567117,The Etymological Dictionary of Earth Science,Matthew Horrigan & David Mustart,,2009,Kendall Hunt Publsiher
9781111521394,Fundamentals of Oceanography,Tom Garrison,,2010,
9781133349389,Understanding Nutrition,Whitney,12,2012,
9780137152636,Infant and Toddler Development and Responsive Program Planning: A Relationship-Based Approach,Donna S. Wittmer,2,2009,Pearson Education
9780983263302,Brain Rules for Baby: How to Raise a Smart and Happy Child from Zero to Five,John Medina,,2011,Pear Press
9780807740088,Bambini: The Italian Approach to Infant/Toddler Care,Lella Gandini,,2001,Teachers College Press
9780801116933,California Infant toddler Learning and Development Foundations,,,2009,California Department of Education
9780130278043,Tools of the mind: the Vygotskian approach to early childhood education,Elena Bodrova,2,2007,Pearson/Merrill Prentice Hall
9780395921036,Child development in context: voices and perspectives,David N. Sattler,,2000,Houghton Mifflin
9781429216494,Readings on the Development of Children,Mary Gauvain,5,2008,Macmillan
9781111830830,Beginning Essentials in Early Childhood Education,Ann Gordon,2,2012,Cengage Learning
9781121413726,KIN 355 Reader,R. F. Delderfield,,1960,G. P. Putnam's Sons
9780415965224,On Becoming a Group Member,Muhyidd Shakoor,,2009,Taylor & Francis
9781609186388,Treating Addiction: A Guide for Professionals,William R. Miller,,2011,Guilford Press
9780716779988,Molecular Biology: Principles and Practice,Michael M. Cox,,2011,W. H. Freeman
9780495118374,Organic Chemistry,John McMurry,7,2007,Thomson Brooks/Cole
9780321597502,"Physics, Volume 1",James S. Walker,4,2009,Addison Wesley (pear
9780136110927,"Consumer behavior: buying, having, and being",Michael R. Solomon,9,2010,Prentice Hall
9780538473323,Advertising and Integrated Brand Promotion,Thomas C. O'Guinn,6,2011,Cengage Learning
9780324664560,Fundamentals of Financial Management,Eugene F. Brigham,6,2008,Cengage Learning
9781111930004,Aplia Access Card for Daft's Management,Daft,10,,
9780078028496,Health in Later Years,Rebecca Ferrini,5,2012,"McGraw-Hill Companies,Incorporated"
9780321626400,Health: The Basics,Rebecca J. Donatelle,9,2010,Benjamin-Cummings Publishing Company
9780936185927,The Tao of Healthy Eating: Dietary Wisdom According to Traditional Chinese Medicine,Bob Flaws,,1998,Blue Poppy EnterprisesInc
9780787996796,"Shaping School Culture: Pitfalls, Paradoxes, and Promises",Terrence E. Deal,2,2009,John Wiley & Sons
9780787988067,Reframing Academic Leadership,Lee G. Bolman,,2011,John Wiley & Sons
9780787995195,Engaging the Six Cultures of the Academy:,William H. Bergquist,,2007,John Wiley & Sons
9780814109779,Cross-Talk in Comp Theory: A Reader,,3,2011,National Council of Teachers of English
9780415885164,Concepts in Composition: Theory and Practice in the Teaching of Writing,Clark L Irene,2,2011,Taylor & Francis
9781285046303,ACP Intro Psych Statistics,,,,
9781111985882,Life Span Human Development,,,,
9780078035296,Social Psychology,David Myers,11,2012,"McGraw-Hill Companies,Incorporated"
9780199737673,"Gay, Straight, and the Reason Why",Simon LeVay,,2010,Oxford University Press
9781595586438,The New Jim Crow,Michelle Alexander,,2012,The New Press
9781599419817,Leading Constitutional Cases on Criminal Justice,Lloyd L. Weinreb,,2011,West Group
9780840029195,Criminal Justice in Action,Larry K. Gaines,7,2012,Wadsworth Publishing
9780415957809,Progressive Community Organizing,Loretta Pyles,,2009,CRC Press
9780495603009,Biological Psychology,Kalat,10,2008,Cengage Learning
9780205548927,Biopsychology,John P. J. Pinel,7,2009,Pearson/Allyn and Bacon
9780131424777,Mastering Simulink,"Dabney, James B",1,2004,Pearson
9781111344665,Development Through Life: A Psychosocial Approach,Barbara M. Newman,11,2011,Cengage Learning
9781412937511,Career Theory and Practice: Learning Through Case Studies,Jane L. Swanson,2,2009,SAGE
9780826108586,101 Careers in Counseling,"Shannon Hodges, PhD, LMHC, ACS",,2012,Springer Publishing Company
9781452217710,Making Sense of the Social World: Methods of Investigation,Daniel F. Chambliss,,2012,SAGE
9780192892744,Ethnicity,,,1996,Oxford University PressUSA
9780465070749,Working Toward Whiteness,David R. Roediger,,2006,Basic Books
9780061120060,Their Eyes Were Watching God,Zora Neale Hurston,,2006,HarperCollins
9780809000326,The Autobiography of an Ex-Colored Man,James Weldon Johnson,,1991,Macmillan
9780826304698,The Surrounded (Zia Book),D'Arcy McNickle,2,1978,University of New Mexico Press
9780743273565,The Great Gatsby,Francis Scott Fitzgerald,,2004,Simon and Schuster
9780143113775,How to Watch TV News,Neil Postman,,2008,Penguin
9781428263802,Sentence-Combining Workbook,Pam Altman,,2010,Cengage Learning
9780137061334,Human Communication Disorders: An Introduction,Noma B. Anderson,8,2010,Pearson
9780757595127,You're a Poet and Didn't Know It,Marina Whitchurch,,2012,Kendall Hunt Publishing Company
9780757589676,IMAGE AS IDEA: THE ARTS IN GLOBAL C,JAMES W. DAVIS,,2011,KENDALL HUNT
9781412965552,African American Psychology: From Africa to America,Faye Z Belgrave,2,2009,SAGE
9780137000081,Introduction to Communication Disorders: A Lifespan Evidence-Based Perspective,Robert E. Owens,4,2010,Pearson Education
9781416404217,The Syntax Handbook: Everything You Learned about Syntax--But Forgot!,Laura M. Justice,,2002,Pro Ed
9780132582520,Language Development: An Introduction,"Robert E. Owens, Jr.",,2011,Pearson
9780323056564,"Netter's Atlas of Anatomy for Speech, Swallowing, and Hearing",David H. McFarland,,2008,Mosby/Elsevier
9781428312234,"Anatomy and Physiology for Speech, Language, and Hearing",John A. Seikel,,2009,Cengage Learning
9781581212105,Signing Naturally St Wkbk Units 1-6  With 2 DVDs,,,2008,DawnSignPress
9780323043427,Hearing Science Fundamentals,Norman J. Lass,,2007,Mosby/Elsevier Incorporated
9780131495388,Cost accounting: a managerial emphasis,Charles T. Horngren,12,2006,Pearson Prentice Hall
9780872203167,The Prince,Machiavelli,,1995,Hackett Publishing
9780872200470,Basic Political Writings,Jean-Jacques Rousseau,,1987,Hackett
9780141441474,On Liberty and the Subjection of Women,John Stuart Mill,,2006,Penguin Books Limited
9780300009804,Utopia,Sir Thomas More (Saint),,1964,Yale University Press
9780393933765,Essentials of Comparative Politics,Patrick H. O'Neil,,2009,W. W. Norton
9780205622191,Power and Politics in California,Ken DeBow,9,2008,Longman Publishing Group
9780553273915,The House of the Spirits,Isabel Allende,,1986,Random House DigitalInc.
9780679732433,One Day of Life,Manlio Argueta,,1991,Knopf Doubleday Publishing Group
9780374525552,The Real Life of Alejandro Mayta: A Novel,Mario Vargas Llosa,,1998,Macmillan
9780195375701,Modern Latin America,Thomas E. Skidmore,7,2010,Oxford University Press
9780195382730,A March of Liberty: A Constitutional History of the United States,Melvin I. Urofsky,3,2011,Oxford University Press
9780471522294,Introductory mycology,Constantine John Alexopoulos,4,1996,Wiley
9780878932948,The Ecology of Plants,Jessica Gurevitch,2,2006,Sinauer Associates
9780195390056,"Scientific Writing and Communication: Papers, Proposals, and Presentations",Angelika H. Hofmann,,2010,Oxford University Press
9780887252662,A handbook of biological investigation,Harrison W. Ambrose,6,2002,Hunter Textbooks
9780860914815,Against Method,Paul Feyerabend,3,1993,Verso
9781111344450,Media Effects Research: A Basic Overview,Glenn G. Sparks,4,2012,Cengage Learning
9780130388537,"Brand You: Marketing Real People, Real Choices 7e",Michael R. Solomon,7,2011,Pearson Education
9780538469319,Accounting Information Systems,"Ulric J. Gelinas, Jr.",9,2011,Cengage Learning
9780078097850,How to Design and Evaluate Research in Education,Jack Fraenkel,8,2011,"McGraw-Hill Companies,Incorporated"
9780743297332,The Sun Also Rises,Ernest Hemingway,,2006,Simon and Schuster
9780820474151,The Art of Critical Pedagogy: Possibilities for Moving from Theory to Practice in Urban Schools,Jeffrey Michael Reyes Duncan-Andrade,,2008,Peter Lang
9781412965576,"Research Design: Qualitative, Quantitative, and Mixed Methods Approaches",John W Creswell,3,2008,SAGE
9780073525259,Operations Management,William Stevenson,11,2011,"McGraw-Hill Companies,Incorporated"
9780307387943,Zeitoun,Dave Eggers,,2010,Random House DigitalInc.
9781400052189,Immortal life of Henrietta Lacks,Rebecca Skloot,1,2011,Random House DigitalInc.
9781842777954,The Global Food Economy: The Battle for the Future of Farming,Tony Weis,,2007,Zed Books
9780132434560,Counseling: A Comprehensive Profession,Samuel T. Gladding,6,2008,Prentice Hall
9780521476423,The Women of Colonial Latin America,Susan Migden Socolow,,2000,Cambridge University Press
9780471756149,Organic Chemistry,David R. Klein,,2010,John Wiley & Sons
9780073530314,"Negotiation: Readings, Exercises, and Cases",Roy J Lewicki,6,2009,McGraw-Hill
9781412987745,Organization Development: The Process of Leading Organizational Change,Donald L. Anderson,2,2011,SAGE
9781256726029,Managing Diversity Package National,,,,
9780684854717,From Poor Law to Welfare State: A History of Social Welfare in America,Walter I. Trattner,6,1999,Simon and Schuster
9780205792740,Human Behavior and the Social Environment: Theory and Practice,Joan Granucci Lesser,2,2010,Prentice Hall
9781412961356,The Literature Review: Six Steps to Success,Lawrence A. Machi,,2008,Corwin Press
9780205216338,Race and Ethnicity in the United States,Richard T. Schaefer,7,2012,Pearson Education
9780789031983,Culturally Diverse Populations: Reflections From Pioneers In Education & Resear,Diane De Anda,,2009,Taylor & Francis
9781412927444,Intercultural Communication: Globalization and Social Justice,Kathryn Sorrells,,2012,SAGE
9780195162622,Solution-Oriented Social Work Practice: An Integrative Approach to Working With Client Strengths,Gilbert J. Greene,,2011,Oxford University Press
9781452219912,Restorative Justice Today: Practical Applications,,,2012,SAGE Publications
9781551114279,Making Up Your Mind,Robert Mutti,,2002,Broadview Press
9780312534936,Writing about Writing: A College Reader,Elizabeth Wardle,,2010,Bedford/St. Martin's
9780078051050,"Annual Editions: AnDying, Death, and Bereavement 12/13",George Dickinson,13,2011,"McGraw-Hill Companies,Incorporated"
9781452203096,Aging: Concepts and Controversies,Harry R. Moody,7,2011,SAGE Publications
9780393935684,"Voices of Freedom: A Documentary History, Volume 2",Eric Foner,3,2010,W.W. Norton & Company
9780393935530,Give Me Liberty!: An American History,Eric Foner,3,2012,W W Norton & Company Incorporated
9780061130243,Black Boy,Richard Wright,,2007,HarperCollins
9781256260516,GEOS: PEARSON CUSTOM LIBRARY GEOG&GEOL SFSU,Dempsey,,2012,Pearson Learning Solutions
9780471757399,"Organic Chemistry, Student Study Guide and Solutions Manual",David R. Klein,,2011,John Wiley & Sons
9780313601416,From Inquiry to Academic Writing,,,,
9780393934717,American Politics Today,Bianco,2,,W.W. Norton
9780538466264,"Business Communication: Process and Product, Mobile 7th edition",Guffey,7,,
9780757598890,Hatha Yoga: Course Reader,Caughlan,,2012,
9780132612265,Elementary and Middle School Mathematics: Teaching Developmentally,John A. Van De Walle,8,2012,Pearson Education
9780873536561,Smarter Together! Collaboration and Equity in Elementary Mathematics,Helen Featherstone,,2011,National Council of Teachers of Mathematics
9781935099017,"Classroom Discussions: Using Math Talk to Help Students Learn, Grades K-6",Suzanne H. Chapin,2,2009,Math Solutions
9780325030531,Extending Children's Mathematics: Fractions and Decimals,Susan B. Empson,,2011,Heinemann
9780942961546,Rethinking mathematics: teaching social justice by the numbers,Eric Gutstein,,2005,Rethinking SchoolsLtd.
9780814152539,Teaching writing online: how and why,Scott Warnock,,2009,National Council of Teachers of English
9780312609429,Media and Culture 7e with 2011 Update: An Introduction to Mass Communication,Richard Campbell,,2010,Bedford/St. Martin's
9780743290357,Malinche: A Novel,Laura Esquivel,,2007,Simon and Schuster
9781844674459,"I, Rigoberta MenchÃƒÂº: an Indian woman in Guatemala",Rigoberta MenchÃƒÂº,,2009,Verso
9783822859834,Frida Kahlo: 1907-1954 Pain and Passion,Andrea Kettenmann,,1999,Taschen
9780393328110,Dropsie Avenue,Will Eisner,,2006,W. W. Norton & Company
9780295955254,No-No Boy,John Okada,,1976,University of Washington Press
9780375714887,A.D.: New Orleans After the Deluge,Josh Neufeld,,2010,Knopf Doubleday Publishing Group
9780078110863,Financial Reporting and Analysis,Lawrence Revsine,5,2011,"McGraw-Hill Companies,Incorporated"
9780538477116,Fund of Financial Mgmt: Concise,Brigham,7,2012,Cengage Learning
9780781753234,The Profession of Dietetics: A Team Approach,June R. Payne-Palacio,,2005,Lippincott Williams & Wilkins
9781118127773,Core Concepts of Management,"John Wiley & Sons, Incorporated",,2012,
9780307888907,"The Start-Up of You: Adapt to the Future, Invest in Yourself, and Transform Your Career",Reid Hoffman,,2012,Random House DigitalInc.
9780781736268,Management of Common Musculoskeletal Disorders: Physical Therapy Principles and Methods,Darlene Hertling,4,2005,Lippincott Williams & Wilkins
9780495604204,Interpersonal Process in Therapy: An Integrative Model,Edward Teyber,6,2010,Cengage Learning
9780970267139,"Assessment of Children: Behavioral, Social, and Clinical Foundations",Jerome M. Sattler,5,2006,J.M. Sattler
9780970267160,Assessment of Children: Cognitive Foundations,Jerome M. Sattler,,2008,Pro Ed
9781561484287,The Little Book of Strategic Negotiation: Negotiating During Turbulent Times,Jayne Seminare Docherty,,2005,Good Books
9780307341440,Thank You for Arguing,Jay Heinrichs,,2007,Random House DigitalInc.
9780763796075,Principles and Practice of Sport Management,Lisa Masteralexis,4,2011,Jones & Bartlett Publishers
9780757589683,Hybrid Culture:Mix-Art,James W. Davis,,,
9781412941075,"Race, Ethnicity, and Gender: Selected Readings",,2,2007,Pine Forge Press
9781412941105,Ethnicity and race: making identities in a changing world,Stephen Ellicott Cornell,2,1998,Pine Forge Press
9780807009772,Freedom Dreams: The Black Radical Imagination,Robin D.G. Kelley,,2003,Beacon Press
9780814251638,LANGUAGE FILES,OHIO STATE UNIVERSITY OSU DEPT LINGUISTICS,10,2007,
9780807750216,Black Youth Rising,Shawn A. Ginwright,,2010,Teachers College Press
9780415933001,Tough Fronts,L. Janell Dance,,2002,Taylor & Francis
9780393320787,Code of the Street,Elijah Anderson,,2000,W. W. Norton & Company
9781421403984,"Wrong Place, Wrong Time",John A. Rich,,2011,Johns Hopkins University Press
9782911928086,African philosophy,Thophile Obenga,,2004,Per Ankh
9781405145671,A Companion to African Philosophy,,,2006,John Wiley & Sons
9780826412676,"Toms, Coons, Mulattoes, Mammies, and Bucks",Donald Bogle,4,2001,Continuum International Publishing Group
9781439186817,For Colored Girls Who Have Considered etc (Movie Tie-In),Shange,,,
9780312115043,Writing Papers in the Biological Sciences,Vicky McMillan,2,1997,Bedford Books
9780345467836,"Complicity: How the North Promoted, Prolonged, and Profited from Slavery",Anne Farrow,,2006,Random House DigitalInc.
9780316831307,Strangers from a Different Shore: A History of Asian Americans Au of...,Ronald Takaki,,1998,LittleBrown
9781451673319,Fahrenheit 451: A Novel,Ray Bradbury,,2012,Simon and Schuster
9780312447250,Disability and the Teaching of Writing: A Critical Sourcebook,Cynthia Lewiecki-Wilson,,2007,Bedford/St. Martin's
B0030DFWZM,Confronting the Challenges of Participatory Culture: Media Education for the 21st Century,Henry Jenkins,,,
9780520201620,Encounters With Aging,Margaret Lock,1993,1993,University of California Press
9780521535359,Immanuel Kant: Prolegomena to Any Future Metaphysics,Immanuel Kant,2,2004,
9780872202290,An Enquiry Concerning Human Understanding,David Hume,2,1993,Hackett
9780195335422,The Elements of Philosophy: Readings from Past and Present,,,2007,Oxford University PressUSA
9781405131674,Philosophical Writing: An Introduction,A. P. Martinich,3,2005,John Wiley & Sons
9780321715364,The Essential Cosmic Perspective,Jeffrey O. Bennett,6,2010,Benjamin-Cummings Publishing Company
9781878512239,Voices of Recovery,,,2009,Boston UniversityCenter for Psychiatric Rehabilitation
9780195306668,Writing and Reporting the News,Jerry Lanson,3,2007,Oxford University PressUSA
JT092012A,Engaging Audience,,,,
JT092012B,"Teaching Writing Using Blogs, Wikis, and Other Digital Tools",,,,
9781565129764,In The Time Of The Butterflies,Julia Alvarez,,2010,Algonquin Books
SB092112,Stephanie Bito Handout,,,,
9780521358125,Descartes Selected Philosophical Writings,Descartes,,1988,Cambridge University Press
9781118010402,Organic Chemistry I As a Second Language: First Semester Topics,David R. Klein,3,2011,John Wiley & Sons
9780131321793,Human Communication in Society,Books,1,2009,Pearson
9780143035466,Lives on the Boundary,Mike Rose,,1989,Penguin Books
9780316069908,Eating Animals,Jonathan Safran Foer,,2009,Hachette DigitalInc.
9781583670194,The vulnerable planet: a short economic history of the environment,John Bellamy Foster,2,1999,Monthly Review Press
9781442203990,First Along the River: A Brief History of the U.S. Environmental Movement,Benjamin Kline,4,2011,Rowman & Littlefield
9781599417714,Environmental Law and Policy,James Salzman,3,2010,West Group
9781452203300,Environmental Policy: New Directions for the Twenty-First Century 8th Edition,Norman J Vig,8,2012,CQ Press
9780262731799,Precautionary Politics: Principle and Practice in Confronting Environmental Risk,Kerry H. Whiteside,,2006,MIT Press
9780465028825,"Pox: Genius, Madness, And The Mysteries Of Syphilis",Deborah Hayden,,2003,Basic Books
9781602350229,The two virtuals,Alexander Reid,,2007,Parlor Press
9780385512107,The Curious Incident of the Dog in the Night-Time: A Novel,Mark Haddon,,2003,Random House DigitalInc.
9780072952971,Just enough UNIX,Paul K. Andersen,5,2005,McGraw-Hill
9780932863225,American Indians: stereotypes & realities,Devon Abbott Mihesuah,,1996,Clarity
9781570038891,Rhetorics and Technologie,Stuart A. Selber,,2010,University of South Carolina Press
9780195136135,"Electric Circuits Fundamentals, Volume 1",Sergio Franco,,1994,Oxford University PressUSA
9780415498067,An Introduction to the Geography of Health,Peter Anthamatten,,2011,Routledge
9780935028706,Benedita Da Silva,Benedita Da Silva,,1997,
9780312538613,Everything's an Argument with Readings,Andrea A. Lunsford,5,2010,Bedford/St. Martin's
9780393315059,Hamlet,Kenneth Branagh,,1996,W. W. Norton & Company
9780826108418,Certified Rehabilitation Counselor Examination Preparation:,"Fong Chan, PhD, CRC",,2011,Springer Publishing Company
9781413010459,Texts and Contexts,William S. Robinson,6,2005,Cengage Learning
9780807736678,Teaching Positions,Elizabeth Ann Ellsworth,,1997,Teachers College Press
9780393927658,Shakespeare and Film,Samuel Crowl,,2008,W.W. Norton
9780674015081,Huck's Raft: A History of American Childhood,Steven Mintz,,2004,Harvard University Press
9780520249639,Scenes of Instruction: The Beginnings of the U.S. Study of Film,Dana Polan,,2007,University of California Press
9781433102301,Mirror Images: Popular Culture and Education,Diana Silberman Keller,,2008,Peter Lang
9781449316822,Statistics in a Nutshell,Sarah Boslaugh,,2012,O'Reilly MediaIncorporated
9780826332011,"Death, Dismemberment, And Memory: Body Politics In Latin America",Lyman L. Johnson,,2004,UNM Press
9780812221220,Eugenic Design: Streamlining America in The 1930s,Christina Cogdell,,2010,University of Pennsylvania Press
9780975938409,HardiTrainingÃ‚Â®: A Comprehensive Approach to Mastering Stressful Circumstances,Deborah Khoshaba,,2005,Hardiness Institute
9780553380118,"Sabbath: Finding Rest, Renewal, and Delight in Our Busy Lives",Wayne Muller,,2000,Random House DigitalInc.
9781594630934,The First 20 Minutes: Surprising Science Reveals How We Can,Gretchen Reynolds,,2012,Hudson Street Press
9780060832995,Stress Free for Good: 10 Scientifically Proven Life Skills for Health and Happiness,Frederic Luskin,,2005,HarperCollins
9780674445444,In a Different Voice: Psychological Theory and Women's Development,Carol GILLIGAN,,1982,Harvard University Press
9780415772006,The ethics of care and empathy,Michael A. Slote,,2007,Routledge
9781848600348,Doing Qualitative Research,David Silverman,3,2009,SAGE Publications
9780132774208,Digital Design: With an Introduction to the Verilog HDL,M. Morris Mano,5,2012,Prentice Hall
9780195082081,4 Sociological Traditions,Randall Collins,2,1994,Oxford University Press
9780520268180,Europe and the People Without History,Eric R. Wolf,2,2010,University of California Press
9780691147963,Sara Baartman and the Hottentot Venus: A Ghost Story and a Biography,Clifton Crais,,2010,Princeton University Press
9780312243357,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families: Stories from Rwanda,Philip Gourevitch,,1999,Macmillan
9781256743101,Human Communication in Society,Alberts,5,,
9780743247542,The Glass Castle: A Memoir,Jeannette Walls,,2006,Simon and Schuster
9781457604911,Media and Culture with 2013 Update: An Introduction to Mass Communication,Richard Campbell,8,2012,Macmillan
9780942299892,The Expressiveness of the Body and the Divergence of Greek and Chinese Medicine,Kuriyama,,2002,Zone
9780887253317,A Handbook of Biological Investigation,Harrison W. Ambrose,7,2007,Hunter Textbooks
9781256512714,Operations Management,,,2010,Pearson Learning Solutions
9780470403716,Cuisine and Culture: A History of Food and People,Linda Civitello,3,2011,John Wiley & Sons
9780558933265,Custom Business RES PKG SFSU,Nicholson,,2012,Pearson Learning Solutions
9780736067577,In Pursuit of Excellence: How to Win in Sport and Life Through Mental Training,Terry Orlick,4,2008,Human Kinetics
9780060162535,Flow,Mihaly Csikszent,,1991,HarperCollins
9780132539302,A Framework for Marketing Management,"Philip Kotler, Ph.D.",5,2001,Prentice Hall
9781608310173,Nutrition and Diagnosis-Related Care,Sylvia Escott-Stump,7,2011,Wolters Kluwer Health/Lippincott Williams & Wilkins
9780880914680,International Dietetics and Nutritional Terminology Pocket Guide,,4,2012,American Dietetic Association
9780769302614,Applied Phonetics Workbook: A Systematic Approach to Phonetic Transcription,Harold T. Edwards,3,2003,Thomson
9780205172887,A Sequence for Academic Writing,Laurence Behrens,5,2011,Longman
9780077433239,Manual of Structural Kinesiology,,,,
9780781783514,Exercise Physiology: Integrating Theory and Application,William J. Kraemer,,2011,Lippincott Williams & Wilkins
9780415489942,Research Methods: The Basics,Nicholas Walliman,,2011,Taylor & Francis Group
9780757526473,Becoming Interdisciplinary: An Introduction to Interdisciplinary Studies,Tanya Augsburg,,2006,Kendall Hunt Publishing Company
9780393933826,The Norton Field Guide to Writing With Readings and Handbook,Richard H. Bullock,,2009,W. W. Norton & Company
9780393933611,They Say/I Say: The Moves That Matter in Academic Writing,Gerald Graff,,2010,W.W. Norton & Company
9780135074817,The Food and Culture Around the World Handbook,Helen C. Brittin,,2011,Prentice Hall
9781256689195,Mgmt info system,,,,
9780205744510,Child Development + Mydevelopmentlab: Books a La Carte,Robert S. Feldman,5,2009,Prentice Hall
9781452225463,The Practice of Research in Social Work,Rafael J. Engel,3,2012,SAGE
9780816628650,Policing Space: Territoriality and Los Angeles Police Department,Steven Kelly Herbert,3,1997,U of Minnesota Press
9780520256750,Cracks in the Pavement: Social Change and Resilience in Poor Neighborhoods,MartÃƒÂ­n SÃƒÂ¡nchez-Jankowski,,2008,University of California Press
9780123852434,Criminal Profiling: An Introduction to Behavioral Evidence Analysis,Brent E. Turvey,4,2011,Academic Press
9780199830008,Banished: The New Social Control In Urban America,Katherine Beckett,,2012,OUP USA
9781552664414,Research for Social Justice : A Community-Based Approach,", Schwartz",,2011,"Fernwood Publishing Company, Limited"
9780894136436,Internal Auditing: Assurance & Consulting Services,Kurt F. Reding,2,2009,Inst of Internal Auditors
9780813348193,The Arab Spring: Change and Resistance in the Middle East,Mark L. Haas,,2012,Perseus Books
9780205854721,American Foreign Policy,Glenn P. Hastedt,9,2012,Prentice Hall
9780078050718,Annual Editions: American Foreign Policy 11/12,Glenn Hastedt,15,2010,"McGraw-Hill Companies,Incorporated"
9780199891771,The Arab Uprisings: What Everyone Needs to Know,James L. Gelvin,,2012,Oxford University Press
9781601271341,The Islamists Are Coming: Who They Really Are,Robin Wright,,2012,US Institute of Peace Press
9781935554387,The People Reloaded,,,2011,Melville House
9780815722267,The Arab Awakening: America and the Transformation of the Middle East,Kenneth Michael Pollack,,2011,Brookings Institution Press
9780374532079,The White Album: Essays,Joan Didion,,2009,FarrarStraus and Giroux
9780140255706,My First Summer in the Sierra,John Muir,,1997,Penguin Books
9780553272932,Hunger of Memory: The Education of Richard Rodriguez,Richard Rodriguez,,1983,Random House DigitalInc.
9780345410085,Hell's Angels,Hunter S. Thompson,,1996,Random House DigitalInc.
9780618216208,Farewell to Manzanar,Jeanne Wakatsuki Houston,,1995,Bantam Books
9780394758282,The Big Sleep,Raymond Chandler,,1988,Random House DigitalInc.
9780140238280,The Tortilla Curtain,T. C. Boyle,,1996,Penguin
9780140042528,The Dharma Bums,Jack Kerouac,,1976,Penguin
9780077758981,business 690 strategic management san francisco state university: Frank Rothaermel: 9780077758981,,,2012,McGrow-Hill
9780816632398,"Classic Hollywood, Classic Whitenes",Daniel Bernardi,,2001,U of Minnesota Press
9780847699476,Screen Saviors: Hollywood Fictions of Whiteness,Vera,,2003,Rowman & Littlefield
9780763735821,"Introduction to Epidemiology: Ray M. Merrill, Thomas C. Timmreck",Ray M. Merril,4,2006,Jones & Bartlett Learning
9781412937757,Proposal Writing: Effective Grantsmanship,Soraya M. Coley,3,2007,SAGE
9780137152575,Developing Your Theoretical Orientation in Counseling and Psychotherapy,Duane A. Halbur,2,2010,Prentice Hall
9780205484775,What Therapists Say and Why They Say It,Bill McHenry,,2007,Prentice Hall
9780415885942,"Career Counseling: Foundations, Perspectives, and Applications",,2,2012,Routledge
9780573640421,Glengarry Glen Ross: A Play,David Mamet,,1983,Samuel French
9781597141192,"A Yankee in Mexican California, 1834-1836","Richard Henry Dana, Jr.",,2010,Heyday Books
9780073528212,Mapping the Social Landscape: Readings in Sociology,Susan J Ferguson,6,2009,"McGraw-Hill Companies,Incorporated"
9780132832205,Macroeconomics,R. Glenn Hubbard,4,2012,Prentice Hall
9780393149968,Microbiology,Slonczewski,2,2011,"W. W. Norton & Company, Incorporated"
9780470504772,Essential Biochemistry,Charlotte W. Pratt,2,2010,Wiley
9780972164214,Case Management for Rehabilitation Health Professionals,,2,2005,Aspen Professional Services
9780205750351,Imaginative Writing,Burroway,3,2011,Longman
9780321750075,Principles of Human Physiology,Silverthorn,6,2013,Benjamin-Cummings Publishing Company
9780873325363,Chinese Women Writers,Duke,1989,,East Gate
9780873527033,The Woman Warrior (Approaches to Teaching Kingston's),Shirley Geok-lin Lim,1994,,Modern Language Association of America
9781121767904,HIST 120 SIGMON,Davidson,,2012,McGraw-Hill Create ™
9780470084809,Human Resources Management in the Hospitality Industry,David K. Hayes,,2008,
9780719054686,Body Matters,Scott Freeman,4th,2007,Benjamin Cummings
9780131002180,California Geology,Harden,2nd,2004,Pearson Higher Education Division
9780769302607,Applied Phonetics: The Sounds of American English,Harold T. Edwards,3,2003,Cengage Learning
9781565846562,Hard Times: An Oral History of Great Depression,Studs Terkel,,1970,The New Press
9780393323047,Dear America: Letters Home from Vietnam,Bernard Edelman,,2002,W. W. Norton & Company
9780393911916,Give Me Liberty!: An American History: From 1865,Eric Foner,3,2011,Norton
9781412991247,An EasyGuide to APA Style,Beth M. Schwartz,,2011,SAGE
9780941188265,"Sound Design: The Expressive Power of Music, Voice, and Sound Effects in Cinema",David Sonnenschein,,2001,Michael Wiese Productions
9780415995375,Electronic Media Criticism: Applied Perspectives,Peter B. Orlik,3,2008,Taylor & Francis Group
9781405874229,Creative Documentary: Theory and Practice,Wilma De Jong,,2011,Prentice Hall
9780534595708,Broadcast News With Infotrac,Mitchell Stephens,4,2004,Cengage Learning
9780819569554,The Wesleyan Anthology of Science Fiction,Wesleyan University Press,,2010,
9780441478125,The left hand of darkness,Ursula K. Le Guin,,2003,Ace Books
9780415552044,The Routledge Advanced Chinese Multimedia Course,,,,
9780878935093,Community Ecology,Gary G. Mittelbach,,2012,Sinauer Associates
9780125545228,Ecological Understanding: The Nature of Theory and the Theory of Nature,Steward T.A. Pickett,2,2010,Academic Press
9781609184834,Emotion Regulation in Psychotherapy: A Practitioner's Guide,Robert L. Leahy,,2011,Guilford Press
9780470561751,What Do I Say: The Therapist's Guide to Answering Client Questions,Linda N. Edelstein,1,2011,Wiley
9781585623723,Handbook of Mentalizing in Mental Health Practice,Anthony W. Bateman,,2011,American Psychiatric Pub
9781606238745,Clinician'sThesaurus: The Guide to Conducting Interviews and Writing Psychological Reports,Edward L. Zuckerman,7,2010,Guilford Press
9780495811718,Research Methods for Social Work,Allen Rubin,7,2011,Cengage Learning
9782057108360,Family Interaction,Anderson,5,2011,
